customer_code,product_code,sales_qty,Sales_status
Cus014,Prod131,58,"Moderate sales"
Cus017,Prod166,58,"Moderate sales"
Cus001,Prod260,58,"Moderate sales"
Cus005,Prod135,58,"Moderate sales"
Cus003,Prod223,58,"Moderate sales"
Cus003,Prod121,58,"Moderate sales"
Cus002,Prod140,58,"Moderate sales"
Cus005,Prod159,58,"Moderate sales"
Cus001,Prod093,58,"Moderate sales"
Cus001,Prod241,58,"Moderate sales"
Cus006,Prod229,58,"Moderate sales"
Cus006,Prod105,58,"Moderate sales"
Cus006,Prod267,58,"Moderate sales"
Cus006,Prod003,58,"Moderate sales"
Cus007,Prod129,58,"Moderate sales"
Cus007,Prod164,58,"Moderate sales"
Cus006,Prod266,58,"Moderate sales"
Cus006,Prod159,58,"Moderate sales"
Cus006,Prod252,58,"Moderate sales"
Cus005,Prod252,59,"Moderate sales"
Cus006,Prod159,59,"Moderate sales"
Cus006,Prod105,59,"Moderate sales"
Cus006,Prod123,59,"Moderate sales"
Cus006,Prod131,59,"Moderate sales"
Cus010,Prod065,59,"Moderate sales"
Cus006,Prod120,59,"Moderate sales"
Cus006,Prod117,59,"Moderate sales"
Cus006,Prod121,59,"Moderate sales"
Cus006,Prod187,59,"Moderate sales"
Cus016,Prod018,59,"Moderate sales"
Cus017,Prod053,59,"Moderate sales"
Cus020,Prod053,59,"Moderate sales"
Cus035,Prod051,59,"Moderate sales"
Cus031,Prod057,59,"Moderate sales"
Cus035,Prod054,59,"Moderate sales"
Cus037,Prod242,59,"Moderate sales"
Cus031,Prod058,59,"Moderate sales"
Cus001,Prod260,59,"Moderate sales"
Cus002,Prod131,59,"Moderate sales"
Cus002,Prod053,59,"Moderate sales"
Cus001,Prod236,59,"Moderate sales"
Cus001,Prod241,59,"Moderate sales"
Cus001,Prod093,59,"Moderate sales"
Cus003,Prod121,59,"Moderate sales"
Cus003,Prod118,59,"Moderate sales"
Cus005,Prod003,59,"Moderate sales"
Cus005,Prod099,60,"Moderate sales"
Cus002,Prod131,60,"Moderate sales"
Cus004,Prod260,60,"Moderate sales"
Cus001,Prod159,60,"Moderate sales"
Cus003,Prod047,60,"Moderate sales"
Cus005,Prod243,60,"Moderate sales"
Cus001,Prod260,60,"Moderate sales"
Cus004,Prod238,60,"Moderate sales"
Cus001,Prod070,60,"Moderate sales"
Cus001,Prod090,60,"Moderate sales"
Cus004,Prod093,60,"Moderate sales"
Cus003,Prod249,60,"Moderate sales"
Cus005,Prod134,60,"Moderate sales"
Cus002,Prod129,60,"Moderate sales"
Cus002,Prod101,60,"Moderate sales"
Cus001,Prod241,60,"Moderate sales"
Cus004,Prod232,60,"Moderate sales"
Cus004,Prod227,60,"Moderate sales"
Cus004,Prod090,60,"Moderate sales"
Cus021,Prod053,60,"Moderate sales"
Cus020,Prod129,60,"Moderate sales"
Cus020,Prod245,60,"Moderate sales"
Cus020,Prod099,60,"Moderate sales"
Cus017,Prod199,60,"Moderate sales"
Cus017,Prod051,60,"Moderate sales"
Cus021,Prod065,60,"Moderate sales"
Cus019,Prod053,60,"Moderate sales"
Cus017,Prod053,60,"Moderate sales"
Cus017,Prod195,60,"Moderate sales"
Cus021,Prod054,60,"Moderate sales"
Cus020,Prod243,60,"Moderate sales"
Cus007,Prod245,60,"Moderate sales"
Cus006,Prod126,60,"Moderate sales"
Cus006,Prod102,60,"Moderate sales"
Cus011,Prod180,60,"Moderate sales"
Cus009,Prod090,60,"Moderate sales"
Cus006,Prod123,60,"Moderate sales"
Cus006,Prod113,60,"Moderate sales"
Cus006,Prod243,60,"Moderate sales"
Cus006,Prod099,60,"Moderate sales"
Cus006,Prod159,60,"Moderate sales"
Cus006,Prod261,60,"Moderate sales"
Cus006,Prod245,60,"Moderate sales"
Cus007,Prod237,60,"Moderate sales"
Cus006,Prod140,60,"Moderate sales"
Cus012,Prod258,60,"Moderate sales"
Cus005,Prod252,60,"Moderate sales"
Cus005,Prod245,60,"Moderate sales"
Cus006,Prod129,60,"Moderate sales"
Cus006,Prod117,60,"Moderate sales"
Cus010,Prod062,60,"Moderate sales"
Cus030,Prod053,60,"Moderate sales"
Cus029,Prod119,60,"Moderate sales"
Cus032,Prod140,60,"Moderate sales"
Cus024,Prod053,60,"Moderate sales"
Cus022,Prod232,60,"Moderate sales"
Cus036,Prod053,60,"Moderate sales"
Cus022,Prod131,60,"Moderate sales"
Cus029,Prod129,60,"Moderate sales"
Cus025,Prod129,60,"Moderate sales"
Cus030,Prod250,60,"Moderate sales"
Cus022,Prod129,60,"Moderate sales"
Cus022,Prod260,60,"Moderate sales"
Cus025,Prod131,60,"Moderate sales"
Cus031,Prod058,61,"Moderate sales"
Cus027,Prod053,61,"Moderate sales"
Cus031,Prod056,61,"Moderate sales"
Cus031,Prod065,61,"Moderate sales"
Cus038,Prod137,61,"Moderate sales"
Cus017,Prod047,61,"Moderate sales"
Cus021,Prod065,61,"Moderate sales"
Cus019,Prod254,61,"Moderate sales"
Cus017,Prod053,61,"Moderate sales"
Cus012,Prod060,61,"Moderate sales"
Cus019,Prod053,61,"Moderate sales"
Cus021,Prod054,61,"Moderate sales"
Cus005,Prod170,61,"Moderate sales"
Cus001,Prod260,61,"Moderate sales"
Cus001,Prod241,61,"Moderate sales"
Cus003,Prod093,61,"Moderate sales"
Cus005,Prod162,61,"Moderate sales"
Cus005,Prod099,61,"Moderate sales"
Cus001,Prod093,61,"Moderate sales"
Cus006,Prod123,61,"Moderate sales"
Cus006,Prod252,61,"Moderate sales"
Cus010,Prod060,61,"Moderate sales"
Cus010,Prod065,61,"Moderate sales"
Cus006,Prod099,61,"Moderate sales"
Cus006,Prod170,62,"Moderate sales"
Cus006,Prod123,62,"Moderate sales"
Cus007,Prod200,62,"Moderate sales"
Cus021,Prod053,62,"Moderate sales"
Cus017,Prod053,62,"Moderate sales"
Cus017,Prod047,62,"Moderate sales"
Cus014,Prod166,62,"Moderate sales"
Cus017,Prod065,62,"Moderate sales"
Cus013,Prod065,62,"Moderate sales"
Cus016,Prod018,62,"Moderate sales"
Cus035,Prod099,62,"Moderate sales"
Cus029,Prod160,62,"Moderate sales"
Cus001,Prod241,62,"Moderate sales"
Cus003,Prod167,62,"Moderate sales"
Cus001,Prod260,62,"Moderate sales"
Cus001,Prod260,63,"Moderate sales"
Cus004,Prod260,63,"Moderate sales"
Cus005,Prod237,63,"Moderate sales"
Cus002,Prod131,63,"Moderate sales"
Cus005,Prod099,63,"Moderate sales"
Cus001,Prod241,63,"Moderate sales"
Cus003,Prod093,63,"Moderate sales"
Cus003,Prod105,63,"Moderate sales"
Cus019,Prod095,63,"Moderate sales"
Cus020,Prod053,63,"Moderate sales"
Cus012,Prod060,63,"Moderate sales"
Cus012,Prod167,63,"Moderate sales"
Cus017,Prod165,63,"Moderate sales"
Cus005,Prod252,63,"Moderate sales"
Cus011,Prod024,63,"Moderate sales"
Cus010,Prod225,63,"Moderate sales"
Cus006,Prod162,63,"Moderate sales"
Cus010,Prod065,63,"Moderate sales"
Cus006,Prod058,63,"Moderate sales"
Cus031,Prod065,63,"Moderate sales"
Cus027,Prod061,64,"Moderate sales"
Cus027,Prod065,64,"Moderate sales"
Cus025,Prod250,64,"Moderate sales"
Cus031,Prod057,64,"Moderate sales"
Cus022,Prod117,64,"Moderate sales"
Cus025,Prod121,64,"Moderate sales"
Cus022,Prod257,64,"Moderate sales"
Cus036,Prod065,64,"Moderate sales"
Cus025,Prod117,64,"Moderate sales"
Cus027,Prod060,64,"Moderate sales"
Cus022,Prod120,64,"Moderate sales"
Cus022,Prod260,64,"Moderate sales"
Cus037,Prod242,64,"Moderate sales"
Cus025,Prod056,64,"Moderate sales"
Cus017,Prod053,64,"Moderate sales"
Cus014,Prod060,64,"Moderate sales"
Cus019,Prod250,64,"Moderate sales"
Cus012,Prod064,64,"Moderate sales"
Cus014,Prod061,64,"Moderate sales"
Cus014,Prod065,64,"Moderate sales"
Cus017,Prod195,64,"Moderate sales"
Cus020,Prod237,64,"Moderate sales"
Cus013,Prod061,64,"Moderate sales"
Cus021,Prod065,64,"Moderate sales"
Cus013,Prod060,64,"Moderate sales"
Cus020,Prod239,64,"Moderate sales"
Cus017,Prod065,64,"Moderate sales"
Cus014,Prod121,64,"Moderate sales"
Cus012,Prod060,64,"Moderate sales"
Cus014,Prod117,64,"Moderate sales"
Cus014,Prod120,64,"Moderate sales"
Cus012,Prod065,64,"Moderate sales"
Cus016,Prod117,64,"Moderate sales"
Cus001,Prod093,64,"Moderate sales"
Cus001,Prod241,64,"Moderate sales"
Cus001,Prod260,64,"Moderate sales"
Cus001,Prod251,64,"Moderate sales"
Cus003,Prod060,64,"Moderate sales"
Cus005,Prod099,64,"Moderate sales"
Cus003,Prod241,64,"Moderate sales"
Cus003,Prod249,64,"Moderate sales"
Cus003,Prod145,64,"Moderate sales"
Cus002,Prod117,64,"Moderate sales"
Cus003,Prod061,64,"Moderate sales"
Cus001,Prod246,64,"Moderate sales"
Cus002,Prod121,64,"Moderate sales"
Cus005,Prod123,64,"Moderate sales"
Cus001,Prod271,64,"Moderate sales"
Cus006,Prod072,64,"Moderate sales"
Cus006,Prod123,64,"Moderate sales"
Cus006,Prod117,64,"Moderate sales"
Cus007,Prod065,64,"Moderate sales"
Cus006,Prod271,64,"Moderate sales"
Cus011,Prod232,64,"Moderate sales"
Cus006,Prod252,64,"Moderate sales"
Cus006,Prod116,64,"Moderate sales"
Cus006,Prod239,64,"Moderate sales"
Cus006,Prod244,64,"Moderate sales"
Cus010,Prod061,64,"Moderate sales"
Cus010,Prod060,64,"Moderate sales"
Cus006,Prod042,65,"Moderate sales"
Cus006,Prod209,65,"Moderate sales"
Cus009,Prod090,65,"Moderate sales"
Cus006,Prod117,65,"Moderate sales"
Cus010,Prod065,65,"Moderate sales"
Cus006,Prod048,65,"Moderate sales"
Cus006,Prod252,65,"Moderate sales"
Cus006,Prod162,65,"Moderate sales"
Cus006,Prod254,65,"Moderate sales"
Cus006,Prod170,65,"Moderate sales"
Cus017,Prod053,65,"Moderate sales"
Cus014,Prod061,65,"Moderate sales"
Cus021,Prod255,65,"Moderate sales"
Cus020,Prod252,65,"Moderate sales"
Cus020,Prod239,65,"Moderate sales"
Cus017,Prod106,65,"Moderate sales"
Cus025,Prod255,65,"Moderate sales"
Cus005,Prod135,65,"Moderate sales"
Cus001,Prod254,65,"Moderate sales"
Cus003,Prod065,65,"Moderate sales"
Cus001,Prod090,65,"Moderate sales"
Cus001,Prod241,65,"Moderate sales"
Cus003,Prod060,65,"Moderate sales"
Cus003,Prod093,65,"Moderate sales"
Cus003,Prod061,65,"Moderate sales"
Cus001,Prod260,65,"Moderate sales"
Cus003,Prod061,66,"Moderate sales"
Cus001,Prod251,66,"Moderate sales"
Cus001,Prod133,66,"Moderate sales"
Cus003,Prod060,66,"Moderate sales"
Cus001,Prod241,66,"Moderate sales"
Cus001,Prod093,66,"Moderate sales"
Cus017,Prod053,66,"Moderate sales"
Cus019,Prod238,66,"Moderate sales"
Cus021,Prod056,66,"Moderate sales"
Cus019,Prod053,66,"Moderate sales"
Cus017,Prod255,66,"Moderate sales"
Cus020,Prod053,66,"Moderate sales"
Cus021,Prod054,66,"Moderate sales"
Cus011,Prod024,66,"Moderate sales"
Cus006,Prod237,66,"Moderate sales"
Cus007,Prod024,66,"Moderate sales"
Cus005,Prod252,66,"Moderate sales"
Cus007,Prod129,66,"Moderate sales"
Cus006,Prod123,66,"Moderate sales"
Cus006,Prod129,66,"Moderate sales"
Cus022,Prod228,66,"Moderate sales"
Cus024,Prod134,66,"Moderate sales"
Cus034,Prod093,66,"Moderate sales"
Cus024,Prod053,66,"Moderate sales"
Cus029,Prod131,66,"Moderate sales"
Cus035,Prod099,67,"Moderate sales"
Cus023,Prod090,67,"Moderate sales"
Cus029,Prod070,67,"Moderate sales"
Cus022,Prod018,67,"Moderate sales"
Cus030,Prod132,67,"Moderate sales"
Cus035,Prod238,67,"Moderate sales"
Cus027,Prod251,67,"Moderate sales"
Cus029,Prod165,67,"Moderate sales"
Cus035,Prod057,67,"Moderate sales"
Cus030,Prod260,67,"Moderate sales"
Cus030,Prod089,67,"Moderate sales"
Cus035,Prod232,67,"Moderate sales"
Cus035,Prod058,67,"Moderate sales"
Cus035,Prod255,67,"Moderate sales"
Cus032,Prod261,67,"Moderate sales"
Cus019,Prod091,67,"Moderate sales"
Cus019,Prod260,67,"Moderate sales"
Cus017,Prod056,67,"Moderate sales"
Cus021,Prod054,67,"Moderate sales"
Cus020,Prod239,67,"Moderate sales"
Cus017,Prod250,67,"Moderate sales"
Cus021,Prod065,67,"Moderate sales"
Cus019,Prod053,67,"Moderate sales"
Cus017,Prod088,67,"Moderate sales"
Cus017,Prod091,67,"Moderate sales"
Cus017,Prod051,67,"Moderate sales"
Cus017,Prod053,67,"Moderate sales"
Cus004,Prod238,67,"Moderate sales"
Cus004,Prod232,67,"Moderate sales"
Cus001,Prod241,67,"Moderate sales"
Cus004,Prod237,67,"Moderate sales"
Cus004,Prod227,67,"Moderate sales"
Cus004,Prod260,67,"Moderate sales"
Cus004,Prod251,67,"Moderate sales"
Cus004,Prod090,67,"Moderate sales"
Cus001,Prod260,67,"Moderate sales"
Cus003,Prod118,67,"Moderate sales"
Cus005,Prod099,67,"Moderate sales"
Cus001,Prod090,67,"Moderate sales"
Cus001,Prod093,67,"Moderate sales"
Cus001,Prod104,67,"Moderate sales"
Cus001,Prod231,67,"Moderate sales"
Cus001,Prod238,67,"Moderate sales"
Cus003,Prod093,67,"Moderate sales"
Cus003,Prod090,67,"Moderate sales"
Cus003,Prod060,67,"Moderate sales"
Cus003,Prod105,67,"Moderate sales"
Cus001,Prod261,67,"Moderate sales"
Cus001,Prod159,67,"Moderate sales"
Cus004,Prod093,67,"Moderate sales"
Cus004,Prod236,67,"Moderate sales"
Cus007,Prod237,67,"Moderate sales"
Cus006,Prod162,67,"Moderate sales"
Cus010,Prod090,67,"Moderate sales"
Cus010,Prod232,67,"Moderate sales"
Cus007,Prod117,67,"Moderate sales"
Cus010,Prod236,67,"Moderate sales"
Cus007,Prod173,67,"Moderate sales"
Cus006,Prod170,67,"Moderate sales"
Cus007,Prod104,67,"Moderate sales"
Cus006,Prod220,67,"Moderate sales"
Cus012,Prod106,67,"Moderate sales"
Cus009,Prod250,67,"Moderate sales"
Cus009,Prod090,67,"Moderate sales"
Cus011,Prod236,67,"Moderate sales"
Cus011,Prod232,67,"Moderate sales"
Cus006,Prod254,67,"Moderate sales"
Cus007,Prod190,67,"Moderate sales"
Cus006,Prod099,67,"Moderate sales"
Cus005,Prod252,67,"Moderate sales"
Cus006,Prod117,67,"Moderate sales"
Cus007,Prod093,67,"Moderate sales"
Cus009,Prod254,67,"Moderate sales"
Cus007,Prod158,67,"Moderate sales"
Cus007,Prod238,67,"Moderate sales"
Cus007,Prod156,67,"Moderate sales"
Cus006,Prod123,67,"Moderate sales"
Cus006,Prod124,68,"Moderate sales"
Cus007,Prod141,68,"Moderate sales"
Cus006,Prod159,68,"Moderate sales"
Cus006,Prod072,68,"Moderate sales"
Cus006,Prod099,68,"Moderate sales"
Cus006,Prod261,68,"Moderate sales"
Cus007,Prod024,68,"Moderate sales"
Cus017,Prod053,68,"Moderate sales"
Cus017,Prod088,68,"Moderate sales"
Cus021,Prod054,68,"Moderate sales"
Cus020,Prod245,68,"Moderate sales"
Cus021,Prod065,68,"Moderate sales"
Cus017,Prod054,68,"Moderate sales"
Cus001,Prod241,68,"Moderate sales"
Cus003,Prod093,68,"Moderate sales"
Cus003,Prod060,68,"Moderate sales"
Cus005,Prod099,68,"Moderate sales"
Cus005,Prod159,68,"Moderate sales"
Cus005,Prod099,69,"Moderate sales"
Cus003,Prod060,69,"Moderate sales"
Cus001,Prod241,69,"Moderate sales"
Cus003,Prod093,69,"Moderate sales"
Cus003,Prod169,69,"Moderate sales"
Cus001,Prod260,69,"Moderate sales"
Cus001,Prod093,69,"Moderate sales"
Cus006,Prod122,69,"Moderate sales"
Cus010,Prod060,69,"Moderate sales"
Cus006,Prod159,69,"Moderate sales"
Cus006,Prod123,69,"Moderate sales"
Cus037,Prod251,69,"Moderate sales"
Cus029,Prod119,69,"Moderate sales"
Cus017,Prod054,69,"Moderate sales"
Cus021,Prod053,69,"Moderate sales"
Cus019,Prod250,69,"Moderate sales"
Cus021,Prod065,70,"Moderate sales"
Cus017,Prod053,70,"Moderate sales"
Cus020,Prod243,70,"Moderate sales"
Cus012,Prod167,70,"Moderate sales"
Cus006,Prod159,70,"Moderate sales"
Cus005,Prod245,70,"Moderate sales"
Cus007,Prod106,70,"Moderate sales"
Cus006,Prod229,70,"Moderate sales"
Cus006,Prod105,70,"Moderate sales"
Cus006,Prod146,70,"Moderate sales"
Cus006,Prod044,70,"Moderate sales"
Cus006,Prod102,70,"Moderate sales"
Cus007,Prod024,70,"Moderate sales"
Cus004,Prod093,70,"Moderate sales"
Cus005,Prod162,70,"Moderate sales"
Cus005,Prod243,70,"Moderate sales"
Cus005,Prod040,70,"Moderate sales"
Cus003,Prod064,70,"Moderate sales"
Cus005,Prod099,70,"Moderate sales"
Cus001,Prod093,70,"Moderate sales"
Cus003,Prod232,70,"Moderate sales"
Cus005,Prod170,70,"Moderate sales"
Cus022,Prod165,70,"Moderate sales"
Cus032,Prod159,70,"Moderate sales"
Cus022,Prod052,70,"Moderate sales"
Cus027,Prod053,70,"Moderate sales"
Cus029,Prod160,70,"Moderate sales"
Cus027,Prod065,71,"Moderate sales"
Cus010,Prod161,71,"Moderate sales"
Cus010,Prod065,71,"Moderate sales"
Cus005,Prod252,71,"Moderate sales"
Cus007,Prod024,71,"Moderate sales"
Cus007,Prod099,71,"Moderate sales"
Cus006,Prod102,71,"Moderate sales"
Cus010,Prod061,71,"Moderate sales"
Cus012,Prod226,71,"Moderate sales"
Cus017,Prod053,71,"Moderate sales"
Cus001,Prod260,71,"Moderate sales"
Cus003,Prod093,71,"Moderate sales"
Cus001,Prod093,71,"Moderate sales"
Cus003,Prod060,71,"Moderate sales"
Cus005,Prod239,71,"Moderate sales"
Cus001,Prod241,71,"Moderate sales"
Cus001,Prod229,71,"Moderate sales"
Cus002,Prod117,71,"Moderate sales"
Cus003,Prod249,71,"Moderate sales"
Cus003,Prod223,72,"Moderate sales"
Cus002,Prod165,72,"Moderate sales"
Cus001,Prod061,72,"Moderate sales"
Cus001,Prod241,72,"Moderate sales"
Cus001,Prod233,72,"Moderate sales"
Cus001,Prod093,72,"Moderate sales"
Cus001,Prod244,72,"Moderate sales"
Cus001,Prod260,72,"Moderate sales"
Cus004,Prod105,72,"Moderate sales"
Cus001,Prod133,72,"Moderate sales"
Cus003,Prod061,72,"Moderate sales"
Cus001,Prod246,72,"Moderate sales"
Cus006,Prod113,72,"Moderate sales"
Cus006,Prod131,72,"Moderate sales"
Cus007,Prod117,72,"Moderate sales"
Cus006,Prod252,72,"Moderate sales"
Cus006,Prod120,72,"Moderate sales"
Cus006,Prod214,72,"Moderate sales"
Cus006,Prod123,72,"Moderate sales"
Cus006,Prod129,72,"Moderate sales"
Cus027,Prod167,72,"Moderate sales"
Cus030,Prod132,72,"Moderate sales"
Cus022,Prod257,72,"Moderate sales"
Cus031,Prod056,72,"Moderate sales"
Cus025,Prod018,72,"Moderate sales"
Cus030,Prod133,72,"Moderate sales"
Cus027,Prod065,72,"Moderate sales"
Cus030,Prod026,72,"Moderate sales"
Cus027,Prod053,72,"Moderate sales"
Cus023,Prod250,72,"Moderate sales"
Cus029,Prod119,72,"Moderate sales"
Cus021,Prod053,72,"Moderate sales"
Cus021,Prod056,72,"Moderate sales"
Cus020,Prod123,72,"Moderate sales"
Cus021,Prod065,72,"Moderate sales"
Cus021,Prod054,72,"Moderate sales"
Cus019,Prod053,72,"Moderate sales"
Cus013,Prod061,72,"Moderate sales"
Cus017,Prod054,72,"Moderate sales"
Cus012,Prod065,73,"Moderate sales"
Cus007,Prod024,73,"Moderate sales"
Cus007,Prod238,73,"Moderate sales"
Cus006,Prod252,73,"Moderate sales"
Cus009,Prod096,73,"Moderate sales"
Cus006,Prod159,73,"Moderate sales"
Cus011,Prod024,73,"Moderate sales"
Cus005,Prod252,73,"Moderate sales"
Cus004,Prod251,73,"Moderate sales"
Cus003,Prod060,73,"Moderate sales"
Cus003,Prod093,73,"Moderate sales"
Cus004,Prod260,73,"Moderate sales"
Cus001,Prod260,73,"Moderate sales"
Cus001,Prod093,73,"Moderate sales"
Cus002,Prod101,73,"Moderate sales"
Cus001,Prod157,73,"Moderate sales"
Cus002,Prod165,73,"Moderate sales"
Cus004,Prod090,73,"Moderate sales"
Cus001,Prod241,73,"Moderate sales"
Cus003,Prod065,73,"Moderate sales"
Cus027,Prod053,73,"Moderate sales"
Cus027,Prod234,73,"Moderate sales"
Cus031,Prod057,73,"Moderate sales"
Cus037,Prod242,74,"Moderate sales"
Cus022,Prod228,74,"Moderate sales"
Cus027,Prod169,74,"Moderate sales"
Cus037,Prod251,74,"Moderate sales"
Cus029,Prod119,74,"Moderate sales"
Cus027,Prod065,74,"Moderate sales"
Cus005,Prod252,74,"Moderate sales"
Cus007,Prod186,74,"Moderate sales"
Cus006,Prod159,74,"Moderate sales"
Cus006,Prod113,74,"Moderate sales"
Cus019,Prod053,74,"Moderate sales"
Cus003,Prod060,74,"Moderate sales"
Cus003,Prod090,74,"Moderate sales"
Cus001,Prod260,74,"Moderate sales"
Cus001,Prod251,74,"Moderate sales"
Cus003,Prod093,74,"Moderate sales"
Cus005,Prod099,74,"Moderate sales"
Cus004,Prod260,75,"Moderate sales"
Cus003,Prod105,75,"Moderate sales"
Cus001,Prod090,75,"Moderate sales"
Cus003,Prod165,75,"Moderate sales"
Cus005,Prod239,75,"Moderate sales"
Cus004,Prod251,75,"Moderate sales"
Cus001,Prod241,75,"Moderate sales"
Cus001,Prod254,75,"Moderate sales"
Cus001,Prod260,75,"Moderate sales"
Cus005,Prod237,75,"Moderate sales"
Cus003,Prod061,75,"Moderate sales"
Cus001,Prod251,75,"Moderate sales"
Cus001,Prod093,75,"Moderate sales"
Cus005,Prod099,75,"Moderate sales"
Cus003,Prod093,75,"Moderate sales"
Cus007,Prod024,75,"Moderate sales"
Cus006,Prod123,75,"Moderate sales"
Cus006,Prod239,75,"Moderate sales"
Cus006,Prod237,75,"Moderate sales"
Cus007,Prod239,75,"Moderate sales"
Cus006,Prod261,75,"Moderate sales"
Cus026,Prod251,75,"Moderate sales"
Cus031,Prod057,75,"Moderate sales"
Cus027,Prod064,75,"Moderate sales"
Cus024,Prod065,75,"Moderate sales"
Cus036,Prod065,75,"Moderate sales"
Cus027,Prod065,75,"Moderate sales"
Cus035,Prod229,75,"Moderate sales"
Cus029,Prod121,75,"Moderate sales"
Cus022,Prod260,75,"Moderate sales"
Cus028,Prod202,75,"Moderate sales"
Cus029,Prod119,75,"Moderate sales"
Cus024,Prod053,75,"Moderate sales"
Cus031,Prod058,75,"Moderate sales"
Cus031,Prod065,75,"Moderate sales"
Cus021,Prod057,75,"Moderate sales"
Cus020,Prod239,75,"Moderate sales"
Cus013,Prod065,75,"Moderate sales"
Cus017,Prod065,75,"Moderate sales"
Cus021,Prod065,75,"Moderate sales"
Cus019,Prod255,75,"Moderate sales"
Cus020,Prod237,75,"Moderate sales"
Cus017,Prod238,75,"Moderate sales"
Cus017,Prod024,75,"Moderate sales"
Cus021,Prod058,75,"Moderate sales"
Cus021,Prod064,75,"Moderate sales"
Cus019,Prod053,76,"Moderate sales"
Cus020,Prod239,76,"Moderate sales"
Cus020,Prod237,76,"Moderate sales"
Cus019,Prod238,76,"Moderate sales"
Cus006,Prod237,76,"Moderate sales"
Cus006,Prod239,76,"Moderate sales"
Cus007,Prod237,76,"Moderate sales"
Cus006,Prod117,76,"Moderate sales"
Cus001,Prod260,76,"Moderate sales"
Cus003,Prod090,76,"Moderate sales"
Cus003,Prod060,76,"Moderate sales"
Cus002,Prod121,76,"Moderate sales"
Cus001,Prod105,77,"Moderate sales"
Cus003,Prod223,77,"Moderate sales"
Cus003,Prod061,77,"Moderate sales"
Cus001,Prod241,77,"Moderate sales"
Cus001,Prod229,77,"Moderate sales"
Cus001,Prod260,77,"Moderate sales"
Cus003,Prod060,77,"Moderate sales"
Cus005,Prod099,77,"Moderate sales"
Cus005,Prod239,77,"Moderate sales"
Cus003,Prod249,77,"Moderate sales"
Cus006,Prod117,77,"Moderate sales"
Cus006,Prod237,77,"Moderate sales"
Cus011,Prod236,77,"Moderate sales"
Cus006,Prod044,77,"Moderate sales"
Cus006,Prod206,77,"Moderate sales"
Cus006,Prod215,77,"Moderate sales"
Cus006,Prod267,77,"Moderate sales"
Cus006,Prod210,77,"Moderate sales"
Cus006,Prod239,77,"Moderate sales"
Cus006,Prod212,77,"Moderate sales"
Cus006,Prod271,77,"Moderate sales"
Cus006,Prod162,77,"Moderate sales"
Cus006,Prod170,77,"Moderate sales"
Cus014,Prod131,77,"Moderate sales"
Cus021,Prod053,77,"Moderate sales"
Cus020,Prod239,77,"Moderate sales"
Cus020,Prod237,77,"Moderate sales"
Cus021,Prod065,77,"Moderate sales"
Cus016,Prod018,78,"Moderate sales"
Cus021,Prod053,78,"Moderate sales"
Cus014,Prod168,78,"Moderate sales"
Cus020,Prod237,78,"Moderate sales"
Cus017,Prod053,78,"Moderate sales"
Cus021,Prod056,78,"Moderate sales"
Cus006,Prod131,78,"Moderate sales"
Cus006,Prod113,78,"Moderate sales"
Cus001,Prod241,78,"Moderate sales"
Cus001,Prod062,78,"Moderate sales"
Cus003,Prod167,78,"Moderate sales"
Cus001,Prod260,78,"Moderate sales"
Cus002,Prod129,78,"Moderate sales"
Cus005,Prod237,78,"Moderate sales"
Cus001,Prod260,79,"Moderate sales"
Cus003,Prod167,79,"Moderate sales"
Cus004,Prod251,79,"Moderate sales"
Cus001,Prod241,79,"Moderate sales"
Cus006,Prod016,79,"Moderate sales"
Cus006,Prod237,79,"Moderate sales"
Cus006,Prod229,79,"Moderate sales"
Cus006,Prod005,79,"Moderate sales"
Cus020,Prod239,79,"Moderate sales"
Cus017,Prod053,79,"Moderate sales"
Cus021,Prod065,79,"Moderate sales"
Cus018,Prod053,79,"Moderate sales"
Cus017,Prod024,80,"Moderate sales"
Cus017,Prod058,80,"Moderate sales"
Cus020,Prod243,80,"Moderate sales"
Cus021,Prod100,80,"Moderate sales"
Cus020,Prod245,80,"Moderate sales"
Cus019,Prod250,80,"Moderate sales"
Cus021,Prod065,80,"Moderate sales"
Cus014,Prod060,80,"Moderate sales"
Cus020,Prod124,80,"Moderate sales"
Cus014,Prod061,80,"Moderate sales"
Cus021,Prod250,80,"Moderate sales"
Cus017,Prod043,80,"Moderate sales"
Cus012,Prod060,80,"Moderate sales"
Cus014,Prod065,80,"Moderate sales"
Cus017,Prod049,80,"Moderate sales"
Cus020,Prod040,80,"Moderate sales"
Cus020,Prod236,80,"Moderate sales"
Cus017,Prod093,80,"Moderate sales"
Cus020,Prod123,80,"Moderate sales"
Cus017,Prod250,80,"Moderate sales"
Cus006,Prod102,80,"Moderate sales"
Cus006,Prod040,80,"Moderate sales"
Cus006,Prod117,80,"Moderate sales"
Cus006,Prod252,80,"Moderate sales"
Cus006,Prod258,80,"Moderate sales"
Cus011,Prod232,80,"Moderate sales"
Cus006,Prod162,80,"Moderate sales"
Cus006,Prod246,80,"Moderate sales"
Cus007,Prod244,80,"Moderate sales"
Cus006,Prod140,80,"Moderate sales"
Cus006,Prod124,80,"Moderate sales"
Cus005,Prod252,80,"Moderate sales"
Cus010,Prod236,80,"Moderate sales"
Cus006,Prod042,80,"Moderate sales"
Cus006,Prod071,80,"Moderate sales"
Cus006,Prod113,80,"Moderate sales"
Cus006,Prod114,80,"Moderate sales"
